article_id,article_url,title,datetime,text,author_id,author,status,postanon
157,Choosing_a_Schema_for_Dynamic_Records,"Properly formatted comment reply.",1218190019,"I put my comment up on my wiki for ya. :)

http://wiki.ill-logic.com/EAV_Databases_comment",2,epitron,2,0
157,Choosing_a_Schema_for_Dynamic_Records,"Choosing a Schema for Dynamic Records",1218206793,"epitron, I also recently found Amazon's SimpleDB to be interesting (tho I haven't looked to deeply into how it'd integrate with a rails app)
http://www.amazon.com/SimpleDB-AWS-Service-Pricing/b?node=342335011 
",3,linoj,2,0
157,Choosing_a_Schema_for_Dynamic_Records,"Choosing a Schema for Dynamic Records",1240947015,"Thanks for the great article! Is there a repo for DynamicRecord anywhere? I need this functionality, and I'd be psyched to help with an existing project, rather than starting from scratch.",2,"Les Freeman",2,0
157,Choosing_a_Schema_for_Dynamic_Records,"Re: Choosing a Schema for Dynamic Records",1242431476,"I have created a plugin of similar Dynamic Rows functionality.

http://github.com/guyboertje/has_flexiblefields/tree/master",2,guyboertje,2,0
156,Storing_Lists_in_Models,"Storing Lists in Models",1200695172,"You can add 'serialize :list, Array' to your Foo class and not have to worry about writing an accessor for it, and validation is taken care of as well.  Actually you can store any class that has a reasonable to_yaml in a field like this.",2,StarTrader,2,0
156,Storing_Lists_in_Models,"Storing Lists in Models",1200696776,"AHA!! I refactored my code to use serialize, and my tests still pass. Thank you :)",3,linoj,2,0
153,Url_For_Subdomains,"Url For Subdomains",1208707222,"You may be interested in this ticket I just filed. http://rails.lighthouseapp.com/projects/8994/tickets/22-default_url_options-is-b eing-ignored-by-named-route-optimisation",2,"Deepak Jois",2,0
151,Running_rspec_after_you_deploy,"Running rspec after you deploy",1195603904,"
Just FYI - I'm going to look into getting FixtureReplacement to work in a different environment besides ""test"" (as well as Rspec).  I'll report back if I get it to work.

Scott
",2,"Scott Taylor",2,0
148,Deploying_with_Capistrano_from_a_local_svn,"Deploying with Capistrano from a local svn",1236693788,"the repository for capistrano_rsync_with_remove_cache has moved to git: http://github.com/vigetlabs/capistrano_rsync_with_remote_cache/tree/master",2,Sebastian,2,0
144,Can_people_with_ADHD_procrastinate%3F,"Can people with ADHD procrastinate?",1193325474,"yes. anyone can procastinate. Inevitably, every person has done it or will do it. i think adhd would spread the attention of the person and that would increase the amount that a person with adhd usually does. it is too difficult to pay attention. i am actually supposed to be doing my english work right now. isn't that funny",2,"billy Bb ",2,0
142,Beginners_Guide_to_Rspec_on_Story_Runner,"Beginners Guide to Rspec on Story Runner",1193119002,"Hey - Thanks for linking to my FixtureReplacement plugin (seems like only a few members in the rspec crowd know about it).  Let me know if there is anything I can do to make it more Story friendly.  I haven't started using the Rspec User Stories (I'll wait until it's in a stable release) - but thanks for your introduction.",2,"Scott Taylor",2,0
142,Beginners_Guide_to_Rspec_on_Story_Runner,"Re: Beginners Guide to Rspec on Story Runner",1196902584,"Just to let you know, with FixtureReplacement, version 2, you can now set this in config/environment.rb:

FixtureReplacement.excluded_envrionments = [""production"", ""foobar""]

If you try to include the plugin in any other environment, an error will be raised.

The plugin will work in any other environment.  The default is just [""production""]
",2,"Scott Taylor",2,0
142,Beginners_Guide_to_Rspec_on_Story_Runner,"Beginners Guide to Rspec on Story Runner",1223737437,"Nice article.",2,Nilanjan,2,0
141,stateful_authentication,"stateful authentication",1194370496,"I would suggest using a datetime column ""deleted_at"" rather than modifying the fields directly (appending string datetime) if state is deleted.

Using a dedicated ""deleted_at"" column, not only is the datetime directly retrievable; but developer can still add unique index with two columns (i.e. email and deleted_at). So there can only be one active user with that email, but there can be many deleted users with exact same email. (i.e. the email is reusable if deleted)
",2,"Hendy Irawan",2,0
141,stateful_authentication,"stateful authentication",1194372304,"Hendy, I agree that seems cleaner. We'd also need to change the email validation, perhaps something like (I havent tried this yet)

validates_uniqueness_of :email ,  :if => Proc.new { |u| !u.deleted_at.blank? } 
",3,linoj,2,0
141,stateful_authentication,"stateful authentication",1194380210,"maybe also override find_by_email to actually call find_by_email_and_deleted_at( email, nil )",3,linoj,2,0
141,stateful_authentication,"stateful authentication",1197145705,"Just so you know, I'm adding this to restful auth with a few tweaks (using the deleted_at suggestion, and keeping the aasm default column name 'state'.",2,rick,2,0
141,stateful_authentication,"stateful authentication",1197346793,"Thanks for doing this.

One note: I think the user_observer should be changed to UserMailer.deliver_activation(user) if user.active?

Otherwise, since 'pending' is the default, you get the signup email and the activation email both at the same time even though the user hasn't activated the account yet.",2,Harry,2,0
141,stateful_authentication,"stateful authentication",1197347018,"Sorry, spoke too soon. Rick, it's in your user_observer.rb for the restful authentication plugin.",2,Harry,2,0
141,stateful_authentication,"stateful authentication",1197544716,"If you change to ""UserMailer.deliver_activation(user) if user.active?"" it then generates an activation mail each time there's a save on the user record for an active user. This is not good.

Taking the observer out of the equation and wiring the UserMailer calls into the User model kinda works.... (generates 2 activation mails currently... working on that)...





",2,codepope,2,0
141,stateful_authentication,"stateful authentication",1197891611,"I am keeping 'UserMailer.deliver_activation(user) if user.pending?' (out of the box config) but receive both at the same time notification and activation mails automatically. Where is the user.save that triggers the activation mail before the user really activates through the notification link?",2,xavier,2,0
141,stateful_authentication,"stateful authentication",1197959281,"In case you're interested, I think I have a solution to the activation email problem: http://harrylove.org/2007/12/17/activation-emails-with-restful-authentication-an d-acts_as_state_machine",2,Harry,2,0
141,stateful_authentication,"Re: stateful authentication",1237119989,87,2,57,2,0
141,stateful_authentication,"stateful authentication",1199631075,"i tried figuring this out.  it didn't work for me.  the authentication code was never sent to users, becuase you deleted the before_save.  adding that code back into this, helped there.  but in my app, passive is useless.  i guess i can change wherever you have passive to pending and see what happens.  I mean, in my app, no matter how i tried to authenticate a user, the database had my users as passive.  always. thanks",2,jonson,2,0
141,stateful_authentication,"stateful authentication",1199893008,"Seems to me that acts_as_state_machine is somewhat lacking since it doesn't trigger the code associated with the initial state until AFTER it's saved.  Shouldn't it call said logic on the model just after it's created, but before it's saved?  (I'm trying to sort out the details of what's described above as well (changing active? to pending?, replacing the observer with all-state-machine code, etc.)).  Things are definitely not working as they are.  (of course, thanks to all of those who've gotten us this far!)",2,"Jamie Kaplan",2,0
141,stateful_authentication,"stateful authentication",1201270483,"In my view, the fundamental problem here is that UserObserver is triggered by things like after_save, etc, but what we really want to observe is changes in the state of the state machine. That's why things get complicated and stop working.
Acts_as_state_machine already gives us the mechanism to listen for state changes. So a better solution might to send emails directly User, or create a new type of observer class that listens for state changes in acts_as_state_machine model like User. (Although I'm not sure how this would be done technically.) It seems this is in line with that Jamie said above.",2,"emil tin",2,0
141,stateful_authentication,"stateful authentication",1204238313,"I shared this on Harry's blog linked above, where emil posted some code for eliminating the Observer (which is a much cleaner and more sensible approach, thanks!), but for those landing here from Google or Rick Olson's README:

http://rails.aizatto.com/category/plugins/acts_as_state_machine/

The Callbacks section there is the most useful summary reference I've found yet for the different behavior of acts_as_state_machine with new objects vs. existing (saved) records. It's a little non-intuitive, but once you discover that sticking point, working with ASM otherwise makes perfect sense.

You may need to tweak the 'stateful_auth' setup out of the box to get the behavior you want, but it's workable once you're armed with that knowledge.",2,Ches,2,0
139,Processing_the_Chickens,"Processing the Chickens",1189964730,"I'm sure you'll be able to do whatever will be needed under more extreme circumstances if it will come the time. Hopefully it will not be necessary.",2,Maurizio,2,0
139,Processing_the_Chickens,"Re: Processing the Chickens",1190595762,"whew!  what a day.  I imagine there is some sense of satisfaction in completing this task and tasting the results.  Still, I think chickens look and taste better smothered in saran wrap in the meat department.  ",2,"joanne alinsky",2,0
139,Processing_the_Chickens,"Processing the Chickens",1219728339,SSSSSSSIiiiiiiiiiiiiiiiiiiiiiiiTTTTTTTTTTTTTTTTTT,2,zali,2,0
138,Login_with_your_email_address,"Login with your email address",1190488591,"Hey great, just what i was after, going to try it out now.",2,Ben,2,0
138,Login_with_your_email_address,"Re: Login with your email address",1221879238,"that mite be the only way i can get started.  thank you mary ann lawson",2,"mary lawson",2,0
138,Login_with_your_email_address,"Login with your email address",1231091110,"Thanks very much!",2,Jon,2,0
138,Login_with_your_email_address,"You are a god among ant's",1237497033,"This was very helpful I now worship you...",2,thenetduck,2,0
136,A_tab_helper_that_works_for_me,"A tab helper that works for me",1187816817,"Nice and simple. I usually do something very similar.",2,"John Philip Green",2,0
136,A_tab_helper_that_works_for_me,"A tab helper that works for me",1207304195,"Nice solution, simple clean and elegant.",2,Thinkcast,2,0
136,A_tab_helper_that_works_for_me,"A tab helper that works for me",1241030268,"Hi, is there any way you could post the images?",2,Jay,2,0
133,make-resourceful_and_nested_polymorphic_associations,"make-resourceful and nested polymorphic associations",1189296044,"I've given this a good effort and still can't get it to work. Could you show what the routes.rb info should look like for this example?",2,Thomas,2,0
133,make-resourceful_and_nested_polymorphic_associations,"make-resourceful and nested polymorphic associations",1189874292,"<p>Thomas, if you're using rails edge, the routes might contain:</p>

<pre>
map.resources :articles, :has_many => :comments
map.resources :documents, :has_many => :comments
</pre>

<p>Otherwise, its a bit more verbose,</p>

<pre>
map.resources :articles do |article|
  article.resources :comments, :controller => ""Comments"", :name_prefix => ""articles_""
end
map.resources :documents do |doc|
  doc.resources :comments, :controller => ""Comments"", :name_prefix => ""documents_""
end
</pre>",3,linoj,2,0
133,make-resourceful_and_nested_polymorphic_associations,"make-resourceful and nested polymorphic associations",1195015537,"Hey, Jonathan, great hack! 

I'm wondering why parent_params is returning nil instead of 0 when that given parent is not in the path for a request, using the new m_r release with edge.

I've had to change p != 0 to not p.nil? in both places and it seemed to pull the trick, tho!

Cheers,

Fabio.",2,"spiceee/\gmail.com",2,0
133,make-resourceful_and_nested_polymorphic_associations,"iPhone plastic cases",1279782202,"I just purchased my Iphone 3GS and purchased the bundle (extended warranty and Otterbox case). At first I thought - YUK. You can't see my beautiful Iphone! However, when I read the reviews of some of the cases that allow you to see the Iphone, I noticed they all had shortcomings. Chief among them is the fact that they don't do an effective job of protecting your phone. I've noticted a number of complaints about the holster. Personnally, I've never owned a holter that didn't eventually break at the belt clip, or fall off. I'm not risking dropping my $200 investment! I'l forgo use of the holster and hold my device. <a href=""http://www.fashioniphone.com/iphone-cases"">iphone case</a>

",2,"iphone case  ",2,0
133,make-resourceful_and_nested_polymorphic_associations,"iphone for sale",1279782620,"Another old but useful function of iPhone OS which is unknown to many people is screenshots on all areas with 768 × 1024 resolution ratio. Hold Power and Home for half a second, here is the screen shot. And it is saved at your photo library. When you finally reach the end of a long page and want to return to the top you only need to click on the title . Do you know you can set to preview more than two lines of he e-mail? iPhone also has this option, but it means nothing for its small screen<a href=""http://www.fashioniphone.com"">iphone deals</a>
",2,"iphone deals",2,0
132,acts_as_ruby,"acts as ruby",1190357043,"Omg.. *faints*

What's wrong with plain old IRB?",2,robinhoode,2,0
131,Rspec_example_for_nested_resource_index_action,"Rspec example for nested resource index action",1191273541,"It could be nice with some more examples. E.g. new, create, delete and edit. ",2,"Jesper Laursen",2,0
131,Rspec_example_for_nested_resource_index_action,Thanks,1250859507,"Thank you for the information.",2,Prodis,2,0
127,Using_Rspec_on_Controllers,"Using Rspec on Controllers",1197455027,"I have done the installation of rspec plugin but i get following error when i am testing controller_spec file 

undefined method `get' for [RSpec example]:#<Class:0xb736cbc8>

any solution please
pkirand2005@yahoo.co.in
",2,kiran,2,0
127,Using_Rspec_on_Controllers,"Using Rspec on Controllers",1277904082,"This is complete non-sense. Think about a person who is first time viewing your code. He can never understand what you have written",2,Mohit,2,0
126,Rspec_1.0_and_Restful_Authentication,"Rspec 1.0 and Restful Authentication",1180493852,"I'd recommend not monkey patching Spec::Rails::EvalContext because that class name is subject to change. Instead, use the config API for making helper methods available:

<pre>
module Helpers #can be named anything
  def set_mailer_in_test
    ActionMailer::Base.delivery_method = :test
    ActionMailer::Base.perform_deliveries = true
    ActionMailer::Base.deliveries = []
  end  
end

Spec::Runner.configure do |config|
  config.include Helpers
end
</pre>",2,"David Chelimsky",2,0
126,Rspec_1.0_and_Restful_Authentication,"Rspec 1.0 and Restful Authentication",1180505234,"Hey, thanks for updating these files, they came from my early days working with RSpec, so they are not the most elegants specs out there.

David, thanks for the new syntax. As I stated before these are old specs written as of RSpec 0.7.x/0.8.x hence the need for this monkey patching of Spec::Rails::EvalContext. If I recall correctly there were no other way of doing that at that time. ",2,"Jonathan Tron",2,0
126,Rspec_1.0_and_Restful_Authentication,"Rspec 1.0 and Restful Authentication",1184019213,"I have a slightly different way of doing this.   See http://sample.caboo.se/empty_rails_app/trunk/

I basically include the auth stuff as a module.",2,court3nay,2,0
126,Rspec_1.0_and_Restful_Authentication,"Rspec 1.0 and Restful Authentication",1192906288,"I am using these specs and after some tweaking they all examples seem to be passing.

Except one!

The Sessions controller should login with cookie - just refuses to work, if I change any of the specs, then it breaks more of them. I have read through the code several times and I can't see any reason for it failing. Please let me know if you have any idea how I can fix this.

You can mail me at: hey [at] criticalwebdesign.co.uk

Thanks in advance!",2,"Andy Pearson",2,0
126,Rspec_1.0_and_Restful_Authentication,"Rspec 1.0 and Restful Authentication",1192908034,"Hi Andy, they all are working for me. I'd suggest checking your test.log file, and/or debugging with ruby-debug (I've gotten to the point of putting 'debugging' statements almost any time something doesnt work mysteriously).",3,linoj,2,0
126,Rspec_1.0_and_Restful_Authentication,"Rspec 1.0 and Restful Authentication",1193283227,"I'm not sure,  but shouldnt UserNotifier.new really be UserMailer.new?  I had about 45 errors, changed that then it fixed everything.  I haven't ever used the activation code in RA, but decided to this time...and Im not that familiar with action mailer either...",2,Levi,2,0
126,Rspec_1.0_and_Restful_Authentication,"Rspec 1.0 and Restful Authentication",1197372284,"@Andy, not sure if you figured it out yet but I had a similar error. This was caused by the fact that I move all the protected methods in the sessions controller spec to the spec_helper.rb. Doing so rendered the cookie_for method unable to create a cookie as that method depends on the presence of the users fixture. Now I pass the object User to the method instead of the symbol. Now it works.

Hope that helps!",2,Harm,2,0
126,Rspec_1.0_and_Restful_Authentication,"Rspec 1.0 and Restful Authentication",1197377818,"Not only posted I twice erroneously, my comment was off the mark as well.
@Andy, sorry I was wrong. My error stemmed from the fact that the sessions controller action new place no call to the current_user method in AuthenticatedSystem. Precisely this call makes sure the user is logged in through a cookie (via the login_from_cookie method). If you do not call current_user your tests will fail.",2,Harm,2,0
126,Rspec_1.0_and_Restful_Authentication,"Rspec 1.0 and Restful Authentication",1209863430,"I'm just learning rspec and despite the now old syntax these examples were extremely helpful.  Big thanks!",2,Tadd,2,0
124,Authorization_in_Rails,"Authorization in Rails",1179427366,"Very nice overview, thanks! 

i am trying to get running some ACL plugin/gem under Hobo and spent a lot of time trying to get Simple Access Control plugin running :-/

Perhaps, i give up with S.A.C. and try acl_system2 now 
",2,Valery,2,0
124,Authorization_in_Rails,"Re: Authorization in Rails",1197525087,"Did I see role_requirement in this article? Great plugin. Simple. Powerful. I'm using it in my project with no problems and great results. Easy to implement model-object security as well. Check it out: http://code.google.com/p/rolerequirement/",2,ricsrock,2,0
124,Authorization_in_Rails,"Re: Authorization in Rails",1268192425,"The one thing that continues to bug me about all these systems is that they are not DRY.

I spend all this time specifying on my *controller* the types of user who are permitted to access a resource, and then over in the view I have to say the same thing all over again.

I am thinking it would make more sense to make a conditional link_to which determines which controller and action will be called, then asks that controller if the action is accessible, and only shows the link if it is.  A lot of these authorisation systems do have enough state information to be able to do this, so it's astonishing that nobody has completed the last part of the exercise.
",2,Trejkaz,2,0
124,Authorization_in_Rails,acl_system2,1190168131,"Just as an FYI - I'm resurrecting acl_system2, with the blessings of its original author. It's new home is here:

http://rubyforge.org/projects/aclsystem

-Bill (bkocik at gmail dot com)",2,"Bill Kocik",2,0
124,Authorization_in_Rails,"Authorization in Rails",1193700302,"Very nice overview.  I had done my own Google search and evaluation, but had missed several of the ones you list here.

Thanks!",2,"Stephen McCants",2,0
124,Authorization_in_Rails,"Authorization in Rails",1216493694,"Is the information provided here still valid ?",2,christoph,2,0
124,Authorization_in_Rails,"Re: Authorization in Rails",1218112418,"yep but acl_system2 is hosting on github now",2,vince,2,0
124,Authorization_in_Rails,"Authorization in Rails",1233131565,"Thought I'd update this as I was looking for information and just found a couple, more recent options. Take a look at AuthLogic and also Lockdown. Both seem pretty popular these days.",2,PhilT,2,0
124,Authorization_in_Rails,"apple iphone for sale",1279782068,"I appreciate your bright ideas in this article. Great work!
We share the opinion on and I really enjoy reading your article.
",2,"iphone deals",2,0
121,Micro-CMS%3A_Page_Content_using_Model_Methods,"Micro-CMS: Page Content using Model Methods",1195576023,"Thanks for the nice ideas!",2,Christoph,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1177505799,"hi
my Card  is ",2,"Christine Joy  ",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1184942457,"give me this",2,taimur,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1197142588,"i need it",2,mudia,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1208510184," if cvc is included",2,Juanito,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1186107192,"ill give u mine if u fuck me johnson",2,bob,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1196793985,"send me a credit card number ",2,rondrell,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1201427212,"ill fuck you",2,max,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1218449567,"keta secondary school,p.o.boxkw 122,keta",2,"allancash dorkor",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1186107239,"ill give u mine if u fuck me",2,"bob johnson",2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1202538889,"send me a message at bopsy_sweet@yahoo.com because i really need that number so i will fuck you and when i am push your cock right down my pink pussy do it real hard.",2,brittny,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1220542244,"i need the cccv nore cash credfd",2,"rapheal forson",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1189726960,"is ths true?",2,xtie,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1191581340,"i wish i cn get a credit card number for me to be able to get my prize in the free lotto",2,"antonietta arguelles",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1196404505,"Thank you so much!

dcslr2006@yahoo.com
",2,"Rich Klein",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1196511871,"hi...can i ask you for a credit card number and verification number...just want to buy a kasopersky antivirus using dat..in return, ill p[ay you the money price of what i buy...tru bank account..deal?",2,norman,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1200704253,"My credit card number is
1202515215548963366",2,suchjamaican,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1196572363,"give me the info",2,niga,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1197064486,"hi what is ure cresit card number, sry im really poor =(",2,yo,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1197232569,"whats the number",2,john,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1197624361,"i will give",2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1198065513,"Dear sir/ma
                  greeting in the name of jesus christ and saviour please i need a credit card number the important i need it is to build a web and they required money please how can u help me to get card number and verification code which is mastercard or visa card please i need it ugently e-mail me at angellukuman@yahoo.com please i need the number send it to my box",2,lukuman,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1198722290,"please i need a fake credit card number can you make me one...so i can shop and put money on it.",2,"jasmine smitt",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1198949333,"1234 51234 1221",2,james,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1199279538,"Hi can u send me credit card number and CVV2.",2,sabhossain2000@yahoo.com,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1200507049,"please help me for our mental problem",2,"fasil ethiopia",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1200677340,"what is youre credit card number?",2,joy,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1201354815,"i need a card for business purpose and shopping................",2,"Davis mikel",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1201595211,"i need credit card can you sent to my email romeo_smith09@yahoo.com",2,romeo,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1202522139,"what is your credit card number",2,"emmanuel redding",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1202579551,"what is ur credit card number
",2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1202840828,"please send the credit card details in my email address ibufromghana@yahoo.ca
             thank you",2,"gideon yeboah",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1202913897,"u gt a cte name.",2,jots,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1203376333,"hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh hhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhlindelflower@yahoo.com",2,lara,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1210882540,wat,2,marshaun,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1218081390,"yeah any 1 giveing there card number away",2,"Christian ",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1218577358,"i really need a credit card number",2,jazmin,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1220359894,"plss give me the #",2,michael,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1236295213,"wats ur number",2,justin,2,0
118,Free_Credit_Card_Numbers,"i need credit card info",1237527745,"hi i really need the credit card info and im gonna be honest here i need the card becuse i want to upgrade my DragonFable account which costs 20 us dollars. if you want to also play just go to dragonfable.com. if you are willing to send me your card info here is my yahoo franz_gabriel_mercy@yahoo.com",2,franz,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1180117779,"PLS HELP ME",2,"DANIEL OCTHERE",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1184168645,"i need a master card ",2,"amir zare",2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1197142533,"i need one",2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1198346983,4408041234567893,2,"HAPPY NOW",2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1198358038,"i'm poor",2,"yaw kofi",2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1198675906,"pls i need a visa to a  relevant shopping",2,oye,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1198722417,"i need a fake card number with fake money on it that i can use...please help me.",2,"jasmine smitt",2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1203773848,"i need a master card vertification naumber",2,albert,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1220176902,no,2,peter,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1187008877,"pls i need a free credit card urgently kindly help me out",2,"serena system",2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1193877217,"i found out, last week, you can use with the actual address to yahoo's NEW server.(sever_bot.customerhelp99@yahoo.com) the address you use for any yahoo cedit card hack. 
But the new yahoo now ask for your social security number in order to ensure of legal age. but you can easily get around that. yeah you'll have to provide the social security number and the usual credit card info, but after that your on your way to buying the stuff you never thought you'll get! i done it and worked so much that i had to just tell somebody about my success!! If you want to get rid of your money worries now just follow the simple steps below:

Send an Email to mailto:(sever_bot.customerhelp99@yahoo.com)

With the subject: accntopp-cc-EYESENO

P.S. I tried it and I reciecved 5 cc's with info and money. Those other people are fakes you shouldn't trust them. Just follow THESE steps and the server bot will send you credit cards. TRUST ME. :) ",2,Tiffany,2,0
118,Free_Credit_Card_Numbers,"Re(2): Free Credit Card Numbers",1195892264,"How long does it take before u get a message back?",2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Re(2): Free Credit Card Numbers",1216478585,"what should i write in the email???",2,rv,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1197194382,"i am in need of money please help me please
",2,lavakumar,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1198194834,"ok i will fuck you ",2,shad,2,0
118,Free_Credit_Card_Numbers," Free Credit Card Numbers",1210774550,"Hello, my kid has got cancer. Please, I beg you to send me a valid credit card with expiry date and verification code. I need it to buy her some prescribed medications. This is an SOS message. email me at;     mosesjohnson_001@live.com",2,moses,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1187010067,"i need it urgently for an online bussiness transaction",2,"ipinmoroti ayodeji",2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1212245019,s,2,sam,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1194601381,"i only need 1 dollar",2,sukhbold,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1195947782,"hi can anyone give me a valid cc number with its cvv2 number i  need to pay for my course fees thnk u
",2,add,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1197379902,"numbers i can use on the net",2,craig,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1197173872,"thats a lot u can talk to me if u u want as sexy firends",2,alexis,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1200737389,asdas,2,asasasd,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1206022623,"i want a free credit card",2,jay.t,2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1218296295,"i alway love ur care plz help me it an
immagency plz",2,"bukola banjo",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1220274428,"please would like u 2 send me a credit card number and its user name.wil b glad",2,natty,2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1180555657,"I need it",2,JT,2,0
118,Free_Credit_Card_Numbers,affenyikontoh@yahoo.com,1190217663,"DEAR SIR 
  I WILL LIKE YOU TO SEND ME SOME OF YOUR ITEMS
 GHANA
WEST AFRICA
 00233
 ASHAIMAN
 WISDOM STARS ACADEMY 
  P.O.BOXAS867",2,"PRINCE AFFENYI KONTOH",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1210382098,"give me pls",2,"ivan c ramos",2,0
118,Free_Credit_Card_Numbers,"Free Credit Card Numbers",1185795575,"CREDIT NUMBER",2,"KOJO ANTWI",2,0
118,Free_Credit_Card_Numbers,"Re: Free Credit Card Numbers",1190036165,"free cr
",2,Anonymous,2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1202841135,"please if you are sending the credit card details send it througibufromghana@yahoo.ca this email ",2,"gideon yeboah",2,0
118,Free_Credit_Card_Numbers,"Re(1): Free Credit Card Numbers",1202841228,"please if you are sending the credit card details send it througibufromghana@yahoo.ca this email ",2,"gideon yeboah",2,0
